TOPIC	DOCUMENT	UNIQUE#	COSINE_VALUE
352_title	FT911-4129	640	0.017491975514404408
352_title	FT911-4163	641	0.017444380576364087
352_title	FT911-1201	642	0.017380871290502187
352_title	FT911-1370	643	0.017372090437524308
352_title	FT911-374	644	0.017370960456508506
352_title	FT911-5352	645	0.017298019621949958
352_title	FT911-5069	646	0.017269690658394996
352_title	FT911-1581	647	0.017200279621063904
352_title	FT911-2864	648	0.017174976471182917
352_title	FT911-2693	649	0.017168521377581777
352_title	FT911-4946	650	0.01716812418166869
352_title	FT911-3100	651	0.01716530970295137
352_title	FT911-2164	652	0.017133030014079023
352_title	FT911-2152	653	0.01709495967100443
352_title	FT911-5323	654	0.017088830321854282
352_title	FT911-500	655	0.01708361697483064
352_title	FT911-1774	656	0.01698984770269236
352_title	FT911-1437	657	0.01694046620529893
352_title	FT911-5349	658	0.0168975601213437
352_title	FT911-346	659	0.016827758017724553
352_title	FT911-1617	660	0.01676759128021168
352_title	FT911-4207	661	0.01674217754710102
352_title	FT911-3009	662	0.01674038883322993
352_title	FT911-3595	663	0.016678157377064316
352_title	FT911-473	664	0.016662842368285816
352_title	FT911-4889	665	0.016657675473706113
352_title	FT911-828	666	0.01664567349795337
352_title	FT911-1091	667	0.01664083398953926
352_title	FT911-3510	668	0.016623382331684953
352_title	FT911-1664	669	0.01657200476517396
352_title	FT911-3134	670	0.01647297189112998
352_title	FT911-3864	671	0.016457112802165493
352_title	FT911-4177	672	0.016438891107957456
352_title	FT911-5188	673	0.016422948486875446
352_title	FT911-2082	674	0.016412964400860253
352_title	FT911-4057	675	0.016406911825502416
352_title	FT911-4344	676	0.016390909269761323
352_title	FT911-760	677	0.016367062187697384
352_title	FT911-3948	678	0.016313867163476038
352_title	FT911-4003	679	0.01631122462021594
352_title	FT911-134	680	0.01626956912422217
352_title	FT911-5054	681	0.016256879859589506
352_title	FT911-3951	682	0.016256287049965904
352_title	FT911-3095	683	0.016212591860644172
352_title	FT911-1964	684	0.016137425443756993
352_title	FT911-537	685	0.016111172191735707
352_title	FT911-3921	686	0.01608535625820633
352_title	FT911-3024	687	0.016083407706008825
352_title	FT911-2062	688	0.01608093274963654
352_title	FT911-800	689	0.016059898876055915
352_title	FT911-2015	690	0.016054887917202488
352_title	FT911-1614	691	0.016026327218288748
352_title	FT911-3152	692	0.01602252324206205
352_title	FT911-2459	693	0.016018047213898233
352_title	FT911-133	694	0.016000862300618732
352_title	FT911-1934	695	0.01599689105936977
352_title	FT911-3972	696	0.01595113053768725
352_title	FT911-624	697	0.015948552622584548
352_title	FT911-1104	698	0.015926880155749196
352_title	FT911-2722	699	0.015907144267058655
352_title	FT911-660	700	0.015897977663398923
352_title	FT911-1002	701	0.01589086345344828
352_title	FT911-2750	702	0.015835643404043694
352_title	FT911-875	703	0.015829759868058246
352_title	FT911-3562	704	0.015814842733812513
352_title	FT911-5196	705	0.015810582593725562
352_title	FT911-4195	706	0.0157871038675578
352_title	FT911-3973	707	0.015777940987555923
352_title	FT911-1553	708	0.015770998545139185
352_title	FT911-3462	709	0.01575779214954396
352_title	FT911-55	710	0.01572218680597426
352_title	FT911-4734	711	0.015545297689652751
352_title	FT911-97	712	0.015524111330735417
352_title	FT911-2669	713	0.015505053855913064
352_title	FT911-4310	714	0.015504742205130368
352_title	FT911-632	715	0.015497096297329527
352_title	FT911-2196	716	0.015429369197886383
352_title	FT911-4192	717	0.015291260283859676
352_title	FT911-3724	718	0.015223829292149231
352_title	FT911-3459	719	0.015207228140025226
352_title	FT911-4835	720	0.015182103076856317
352_title	FT911-606	721	0.015159388689732836
352_title	FT911-3446	722	0.015139086474817608
352_title	FT911-2552	723	0.015131553093762278
352_title	FT911-1230	724	0.01511448937727935
352_title	FT911-5101	725	0.014965093002408007
352_title	FT911-1879	726	0.014908751002022491
352_title	FT911-4380	727	0.014879291032844497
352_title	FT911-3243	728	0.014867853474253496
352_title	FT911-4859	729	0.01486512987691752
352_title	FT911-2520	730	0.014811625246534151
352_title	FT911-2785	731	0.014792737889058064
352_title	FT911-661	732	0.014756666450105682
352_title	FT911-1691	733	0.014718954188527523
352_title	FT911-3981	734	0.014700223109033555
352_title	FT911-4599	735	0.014688036053043585
352_title	FT911-3369	736	0.014555476704948042
352_title	FT911-4386	737	0.014545651228268064
352_title	FT911-3253	738	0.01452431458305097
352_title	FT911-847	739	0.014515130139003704
352_title	FT911-377	740	0.014510118040948875
352_title	FT911-3344	741	0.014503283096003265
352_title	FT911-4176	742	0.01448399885187979
352_title	FT911-1266	743	0.014481135563992106
352_title	FT911-5033	744	0.014449563060084948
352_title	FT911-2660	745	0.014434887778926977
352_title	FT911-4352	746	0.014365571288471837
352_title	FT911-1868	747	0.014358607537790108
352_title	FT911-1682	748	0.014349539046839922
352_title	FT911-2650	749	0.014334035031629068
352_title	FT911-3887	750	0.01428065893427501
352_title	FT911-3546	751	0.014269179665086312
352_title	FT911-5091	752	0.01425629719464559
352_title	FT911-458	753	0.01424847334158377
352_title	FT911-4858	754	0.014235242125384568
352_title	FT911-4888	755	0.014233595403314092
352_title	FT911-4531	756	0.014174783168858065
352_title	FT911-3322	757	0.01415206846847727
352_title	FT911-2720	758	0.014152057269954721
352_title	FT911-925	759	0.014109650833491095
352_title	FT911-601	760	0.014079323640832038
352_title	FT911-2042	761	0.014075889053919828
352_title	FT911-3985	762	0.014068873615914836
352_title	FT911-1353	763	0.0140663010923131
352_title	FT911-3289	764	0.014049624891713177
352_title	FT911-1043	765	0.01399584871472044
352_title	FT911-348	766	0.01399188451132255
352_title	FT911-5278	767	0.013933817214619932
352_title	FT911-1652	768	0.01390489150380091
352_title	FT911-1210	769	0.013889453639555993
352_title	FT911-1337	770	0.013887876322835368
352_title	FT911-3977	771	0.01387878064462155
352_title	FT911-3458	772	0.01386899570035606
352_title	FT911-584	773	0.013838211551787587
352_title	FT911-3868	774	0.013809441539832686
352_title	FT911-1134	775	0.013801056327305425
352_title	FT911-1418	776	0.013799159339626934
352_title	FT911-1885	777	0.013774919705494817
352_title	FT911-4601	778	0.013646971747348505
352_title	FT911-4223	779	0.01362039321029377
352_title	FT911-4589	780	0.01361439581141917
352_title	FT911-4059	781	0.013586610977298767
352_title	FT911-4776	782	0.013533943847785501
352_title	FT911-655	783	0.013483520463807169
352_title	FT911-2645	784	0.013478777631094147
352_title	FT911-3758	785	0.013454688216862043
352_title	FT911-3692	786	0.013447764325265973
352_title	FT911-2460	787	0.01342726664888054
352_title	FT911-3276	788	0.01340058712386536
352_title	FT911-2936	789	0.013370223610708781
352_title	FT911-5076	790	0.013329835091715377
352_title	FT911-4112	791	0.013316074934249546
352_title	FT911-1223	792	0.01328879203144146
352_title	FT911-976	793	0.013271244705669111
352_title	FT911-2218	794	0.013214574678376603
352_title	FT911-208	795	0.013177962075945017
352_title	FT911-213	796	0.013147051291756485
352_title	FT911-608	797	0.013082506880203565
352_title	FT911-2796	798	0.013058877911300764
352_title	FT911-1218	799	0.012953476162361487
352_title	FT911-389	800	0.01290965301873079
352_title	FT911-2391	801	0.012905951007046959
352_title	FT911-2866	802	0.012901590156725045
352_title	FT911-1804	803	0.012890986912102399
352_title	FT911-4383	804	0.012868013569377683
352_title	FT911-2223	805	0.01283358560462918
352_title	FT911-3379	806	0.012816624174728897
352_title	FT911-2858	807	0.012787521598878224
352_title	FT911-2028	808	0.012760108772947514
352_title	FT911-2260	809	0.012734315601716431
352_title	FT911-1098	810	0.012705737562703864
352_title	FT911-3017	811	0.012668059054977527
352_title	FT911-115	812	0.012625727153736499
352_title	FT911-2954	813	0.012612584809815834
352_title	FT911-4060	814	0.0126053576276263
352_title	FT911-3249	815	0.01256552624636842
352_title	FT911-4239	816	0.012562348740041375
352_title	FT911-1200	817	0.012551727878205063
352_title	FT911-2896	818	0.012546698057394905
352_title	FT911-400	819	0.012542240487652146
352_title	FT911-1634	820	0.012540950496428492
352_title	FT911-54	821	0.012480401386963911
352_title	FT911-4118	822	0.012458759932210472
352_title	FT911-2949	823	0.012449598366564615
352_title	FT911-1663	824	0.012407658293350565
352_title	FT911-2185	825	0.012392757440362933
352_title	FT911-1482	826	0.012392607309685664
352_title	FT911-3606	827	0.012359594361158481
352_title	FT911-2144	828	0.012346442988963193
352_title	FT911-2197	829	0.012343047815591703
352_title	FT911-4092	830	0.012335881503562064
352_title	FT911-1944	831	0.012330825436240696
352_title	FT911-4016	832	0.012325104853602737
352_title	FT911-3509	833	0.012314674650773237
352_title	FT911-2711	834	0.012306961982044227
352_title	FT911-5080	835	0.0122435448526968
352_title	FT911-3144	836	0.012231655841911783
352_title	FT911-1492	837	0.012223053108337127
352_title	FT911-141	838	0.012153178962147888
352_title	FT911-5185	839	0.012134077274670599
352_title	FT911-397	840	0.012110398802496614
352_title	FT911-48	841	0.012101137161448432
352_title	FT911-4640	842	0.01209424170740236
352_title	FT911-1207	843	0.01204615327153498
352_title	FT911-1943	844	0.012010424708909099
352_title	FT911-798	845	0.011940313636805686
352_title	FT911-371	846	0.011932801732319318
352_title	FT911-5342	847	0.011904396036521206
352_title	FT911-4315	848	0.011896606687412253
352_title	FT911-1575	849	0.011877960293045114
352_title	FT911-3891	850	0.011757028448312588
352_title	FT911-4582	851	0.011719626517829172
352_title	FT911-5239	852	0.011713264713844686
352_title	FT911-4258	853	0.011673728896769216
352_title	FT911-4638	854	0.011664469545007066
352_title	FT911-2371	855	0.011571993949289905
352_title	FT911-932	856	0.011557605473077479
352_title	FT911-1771	857	0.011546216937102192
352_title	FT911-490	858	0.011538515841083856
352_title	FT911-3642	859	0.011507398237481033
352_title	FT911-2473	860	0.01148425375480061
352_title	FT911-766	861	0.011455234052806618
352_title	FT911-4747	862	0.0114177570146884
352_title	FT911-5130	863	0.011403973509490448
352_title	FT911-2029	864	0.01139990787679445
352_title	FT911-1199	865	0.011394531417361376
352_title	FT911-1315	866	0.0113917668375542
352_title	FT911-1550	867	0.0113835482379529
352_title	FT911-1539	868	0.011370024488841501
352_title	FT911-78	869	0.011349626829981826
352_title	FT911-401	870	0.011338303395789368
352_title	FT911-2519	871	0.01129585678071782
352_title	FT911-994	872	0.011171487431494952
352_title	FT911-4076	873	0.011093423970139361
352_title	FT911-5275	874	0.011091690344249784
352_title	FT911-3607	875	0.011070714408743566
352_title	FT911-788	876	0.011017918231096182
352_title	FT911-252	877	0.011014112750682814
352_title	FT911-4723	878	0.01095358024994632
352_title	FT911-2376	879	0.01094166245792179
352_title	FT911-2800	880	0.010899504843468641
352_title	FT911-3361	881	0.010866887815410377
352_title	FT911-2996	882	0.010853083246485712
352_title	FT911-5156	883	0.010843038239047849
352_title	FT911-1573	884	0.010841680728173956
352_title	FT911-4127	885	0.010827784839359322
352_title	FT911-2774	886	0.010781923532935432
352_title	FT911-2041	887	0.010673055353262004
352_title	FT911-2286	888	0.010647178223182703
352_title	FT911-3545	889	0.010614142762264514
352_title	FT911-585	890	0.01060870376336954
352_title	FT911-2343	891	0.010573199636151265
352_title	FT911-2952	892	0.010502492998359965
352_title	FT911-1882	893	0.010470669969581027
352_title	FT911-2915	894	0.010408781092514979
352_title	FT911-3986	895	0.010391705148450121
352_title	FT911-2956	896	0.010341953227373111
352_title	FT911-2568	897	0.010287963895155575
352_title	FT911-3739	898	0.010279744691335585
352_title	FT911-3159	899	0.010276828006973169
352_title	FT911-4104	900	0.010272314861984778
352_title	FT911-4366	901	0.01026597298832264
352_title	FT911-5357	902	0.010239144505567236
352_title	FT911-1880	903	0.01021916893233309
352_title	FT911-3230	904	0.010203572579946269
352_title	FT911-5337	905	0.010185225662420956
352_title	FT911-4720	906	0.010127320275058858
352_title	FT911-4397	907	0.01008902726574558
352_title	FT911-5160	908	0.010080583398949457
352_title	FT911-1912	909	0.010079596991489762
352_title	FT911-1079	910	0.010077190228055078
352_title	FT911-4711	911	0.010071874754432419
352_title	FT911-285	912	0.010035385342073554
352_title	FT911-1314	913	0.010022629980759293
352_title	FT911-3796	914	0.010016647783906176
352_title	FT911-3726	915	0.010008418482794802
352_title	FT911-4862	916	0.009992103606634137
352_title	FT911-381	917	0.009990372586668878
352_title	FT911-2521	918	0.009984879956805333
352_title	FT911-1653	919	0.00990368045796706
352_title	FT911-2661	920	0.009879346680839559
352_title	FT911-3643	921	0.009872553052653306
352_title	FT911-5049	922	0.009852532860798874
352_title	FT911-4612	923	0.009800600224985466
352_title	FT911-2981	924	0.009757186087565638
352_title	FT911-3531	925	0.009724902275303027
352_title	FT911-1715	926	0.009677949897842274
352_title	FT911-4520	927	0.009649435315560777
352_title	FT911-4189	928	0.00964531473432958
352_title	FT911-3236	929	0.009634659059720179
352_title	FT911-5177	930	0.009563330964798944
352_title	FT911-5191	931	0.009536867379920135
352_title	FT911-273	932	0.009497121431309246
352_title	FT911-1781	933	0.009486287270555437
352_title	FT911-2244	934	0.00946133012111701
352_title	FT911-679	935	0.00943063806635352
352_title	FT911-379	936	0.009421579283370693
352_title	FT911-845	937	0.009412263273427082
352_title	FT911-199	938	0.009393151015670382
352_title	FT911-1077	939	0.00936328460959018
352_title	FT911-2989	940	0.009331267122968022
352_title	FT911-4744	941	0.009302649292243453
352_title	FT911-5038	942	0.009290226323053274
352_title	FT911-4791	943	0.009239123255042508
352_title	FT911-4929	944	0.00919348265752033
352_title	FT911-1925	945	0.009179227372301339
352_title	FT911-4930	946	0.009111287108474333
352_title	FT911-1596	947	0.009103778018623089
352_title	FT911-865	948	0.009080348159987943
352_title	FT911-1926	949	0.009050540116762968
352_title	FT911-1118	950	0.009028042477281423
352_title	FT911-4919	951	0.009014104447096393
352_title	FT911-2725	952	0.009003765616425925
352_title	FT911-1984	953	0.00900234259601999
352_title	FT911-5040	954	0.008983953868097413
352_title	FT911-3019	955	0.008976710707905212
352_title	FT911-2786	956	0.008869695169618988
352_title	FT911-4890	957	0.008852164285044433
352_title	FT911-4342	958	0.008840581448279502
352_title	FT911-3741	959	0.008827340566520549
352_title	FT911-795	960	0.00881675283543147
352_title	FT911-1500	961	0.008809266766170148
352_title	FT911-3154	962	0.008728102156111396
352_title	FT911-3273	963	0.008713601400221616
352_title	FT911-5024	964	0.008702411979839116
352_title	FT911-807	965	0.008685446637265198
352_title	FT911-1555	966	0.008683520838390245
352_title	FT911-4053	967	0.008604019931095741
352_title	FT911-1673	968	0.00855309719493301
352_title	FT911-1538	969	0.008501786726554003
352_title	FT911-4096	970	0.008498837369085301
352_title	FT911-4658	971	0.008484853979448157
352_title	FT911-4314	972	0.008470228195007973
352_title	FT911-144	973	0.008435095004098288
352_title	FT911-3395	974	0.008377110415617152
